"id","lp_name","root","octave","root_fret","min_fret","bass_string","notes","frets","semitones","fretboard","open"
"6add9","d_':6.9","d_",4,11,10,4,"d_'f'b_'e_''","xx(11)(10)(11)(11)","NA, NA, 21, 25, 30, 35","x;x;11;10;11;11;",FALSE
"11","d_':11","d_",4,11,9,4,"d_'f'a_'e_''","xx(11)(10)9(11)","NA, NA, 21, 25, 28, 35","x;x;11;10;9;11;",FALSE
"11","d_':11","d_",4,11,11,4,"d_'g_'b'e_''","xx(11)(11)(12)(11)","NA, NA, 21, 26, 31, 35","x;x;11;11;12;11;",FALSE
"11","d_':11","d_",4,11,11,4,"d_'g_'b'f''","xx(11)(11)(12)(13)","NA, NA, 21, 26, 31, 37","x;x;11;11;12;13;",FALSE
"M","e,:5","e",2,0,0,6,"e,b,eg#be'","o221oo","0, 7, 12, 16, 19, 24","o;2;2;1;o;o;",TRUE
"M","e,:5","e",2,0,0,6,"e,b,ea_be'","o221oo","0, 7, 12, 16, 19, 24","o;2;2;1;o;o;",TRUE
"m","e,:m","e",2,0,0,6,"e,b,egbe'","o22ooo","0, 7, 12, 15, 19, 24","o;2;2;o;o;o;",TRUE
"7","e,:7","e",2,0,0,6,"e,b,dg#be'","o2o1oo","0, 7, 10, 16, 19, 24","o;2;o;1;o;o;",TRUE
"7","e,:7","e",2,0,0,6,"e,b,da_be'","o2o1oo","0, 7, 10, 16, 19, 24","o;2;o;1;o;o;",TRUE
"7","e,:7","e",2,0,0,6,"e,dg#b","oxo1ox","0, NA, 10, 16, 19, NA","o;x;o;1;o;x;",TRUE
"7","e,:7","e",2,0,0,6,"e,da_b","oxo1ox","0, NA, 10, 16, 19, NA","o;x;o;1;o;x;",TRUE
"M7","e,:maj7","e",2,0,0,6,"e,d#g#b","ox11ox","0, NA, 11, 16, 19, NA","o;x;1;1;o;x;",TRUE
"M7","e,:maj7","e",2,0,0,6,"e,e_a_b","ox11ox","0, NA, 11, 16, 19, NA","o;x;1;1;o;x;",TRUE
"M7","e,:maj7","e",2,0,0,6,"e,b,d#g#be'","o211oo","0, 7, 11, 16, 19, 24","o;2;1;1;o;o;",TRUE
"M7","e,:maj7","e",2,0,0,6,"e,b,e_a_be'","o211oo","0, 7, 11, 16, 19, 24","o;2;1;1;o;o;",TRUE
"m7","e,:m7","e",2,0,0,6,"e,b,dgbe'","o2oooo","0, 7, 10, 15, 19, 24","o;2;o;o;o;o;",TRUE
"m7","e,:m7","e",2,0,0,6,"e,dgbe'","oxoooo","0, NA, 10, 15, 19, 24","o;x;o;o;o;o;",TRUE
"sus4","e,:sus4","e",2,0,0,6,"e,b,eabe'","o222oo","0, 7, 12, 17, 19, 24","o;2;2;2;o;o;",TRUE
"aug7","e,:aug7","e",2,0,0,6,"e,dg#c'","oxo11x","0, NA, 10, 16, 20, NA","o;x;o;1;1;x;",TRUE
"aug7","e,:aug7","e",2,0,0,6,"e,da_c'","oxo11x","0, NA, 10, 16, 20, NA","o;x;o;1;1;x;",TRUE
"7#5","e,:7.5+","e",2,0,0,6,"e,dg#c'","oxo11x","0, NA, 10, 16, 20, NA","o;x;o;1;1;x;",TRUE
"7#5","e,:7.5+","e",2,0,0,6,"e,da_c'","oxo11x","0, NA, 10, 16, 20, NA","o;x;o;1;1;x;",TRUE
"M7#5","e,:maj7.5+","e",2,0,0,6,"e,eac#'","ox222x","0, NA, 12, 17, 21, NA","o;x;2;2;2;x;",TRUE
"M7#5","e,:maj7.5+","e",2,0,0,6,"e,ead_'","ox222x","0, NA, 12, 17, 21, NA","o;x;2;2;2;x;",TRUE
"m7#5","e,:m7.5+","e",2,0,0,6,"e,dgc'","oxoo1x","0, NA, 10, 15, 20, NA","o;x;o;o;1;x;",TRUE
"9","e,:9","e",2,0,0,6,"e,b,dg#bf#'","o2o1o2","0, 7, 10, 16, 19, 26","o;2;o;1;o;2;",TRUE
"9","e,:9","e",2,0,0,6,"e,b,da_bg_'","o2o1o2","0, 7, 10, 16, 19, 26","o;2;o;1;o;2;",TRUE
"M9","e,:maj9","e",2,0,0,6,"e,d#g#bf#'","ox11o2","0, NA, 11, 16, 19, 26","o;x;1;1;o;2;",TRUE
"M9","e,:maj9","e",2,0,0,6,"e,e_a_bg_'","ox11o2","0, NA, 11, 16, 19, 26","o;x;1;1;o;2;",TRUE
"m9","e,:m9","e",2,0,0,6,"e,b,dgbf#'","o2ooo2","0, 7, 10, 15, 19, 26","o;2;o;o;o;2;",TRUE
"m9","e,:m9","e",2,0,0,6,"e,b,dgbg_'","o2ooo2","0, 7, 10, 15, 19, 26","o;2;o;o;o;2;",TRUE
"add9","e,:5.9","e",2,0,0,6,"e,b,f#g#be'","o241oo","0, 7, 14, 16, 19, 24","o;2;4;1;o;o;",TRUE
"add9","e,:5.9","e",2,0,0,6,"e,b,g_a_be'","o241oo","0, 7, 14, 16, 19, 24","o;2;4;1;o;o;",TRUE
"9sus4","e,:9sus4","e",2,0,0,6,"e,b,dabf#'","o2o2o2","0, 7, 10, 17, 19, 26","o;2;o;2;o;2;",TRUE
"9sus4","e,:9sus4","e",2,0,0,6,"e,b,dabg_'","o2o2o2","0, 7, 10, 17, 19, 26","o;2;o;2;o;2;",TRUE
"9#5","e,:9.5+","e",2,0,0,6,"e,dg#c'f#'","oxo112","0, NA, 10, 16, 20, 26","o;x;o;1;1;2;",TRUE
"9#5","e,:9.5+","e",2,0,0,6,"e,da_c'g_'","oxo112","0, NA, 10, 16, 20, 26","o;x;o;1;1;2;",TRUE
"add2","e,:5.2","e",2,0,0,6,"e,b,f#g#be'","o241oo","0, 7, 14, 16, 19, 24","o;2;4;1;o;o;",TRUE
"add2","e,:5.2","e",2,0,0,6,"e,b,g_a_be'","o241oo","0, 7, 14, 16, 19, 24","o;2;4;1;o;o;",TRUE
"madd2","e,:m5.2","e",2,0,0,6,"e,b,f#gbe'","o24ooo","0, 7, 14, 15, 19, 24","o;2;4;o;o;o;",TRUE
"madd2","e,:m5.2","e",2,0,0,6,"e,b,egbf#'","o22oo2","0, 7, 12, 15, 19, 26","o;2;2;o;o;2;",TRUE
"madd2","e,:m5.2","e",2,0,0,6,"e,b,g_gbe'","o24ooo","0, 7, 14, 15, 19, 24","o;2;4;o;o;o;",TRUE
"madd2","e,:m5.2","e",2,0,0,6,"e,b,egbg_'","o22oo2","0, 7, 12, 15, 19, 26","o;2;2;o;o;2;",TRUE
"madd4","e,:m5.4","e",2,0,0,6,"e,a,egbe'","oo2ooo","0, 5, 12, 15, 19, 24","o;o;2;o;o;o;",TRUE
"mM7","e,:m7+","e",2,0,0,6,"e,d#gb","ox1oox","0, NA, 11, 15, 19, NA","o;x;1;o;o;x;",TRUE
"mM7","e,:m7+","e",2,0,0,6,"e,e_gb","ox1oox","0, NA, 11, 15, 19, NA","o;x;1;o;o;x;",TRUE
"7sus4","e,:7sus4","e",2,0,0,6,"e,b,dabe'","o2o2oo","0, 7, 10, 17, 19, 24","o;2;o;2;o;o;",TRUE
"7_9","e,:7_9","e",2,0,0,6,"e,dg#bf'","oxo1o1","0, NA, 10, 16, 19, 25","o;x;o;1;o;1;",TRUE
"7_9","e,:7_9","e",2,0,0,6,"e,da_bf'","oxo1o1","0, NA, 10, 16, 19, 25","o;x;o;1;o;1;",TRUE
"m7_9","e,:m7_9","e",2,0,0,6,"e,dgbf#'","oxooo2","0, NA, 10, 15, 19, 26","o;x;o;o;o;2;",TRUE
"m7_9","e,:m7_9","e",2,0,0,6,"e,dgbg_'","oxooo2","0, NA, 10, 15, 19, 26","o;x;o;o;o;2;",TRUE
"7_9#5","e,:7_9.5+","e",2,0,0,6,"e,dg#c'f'","oxo111","0, NA, 10, 16, 20, 25","o;x;o;1;1;1;",TRUE
"7_9#5","e,:7_9.5+","e",2,0,0,6,"e,da_c'f'","oxo111","0, NA, 10, 16, 20, 25","o;x;o;1;1;1;",TRUE
"7_13","e,:7_13","e",2,0,0,6,"e,cdg#be'","o3o1oo","0, 8, 10, 16, 19, 24","o;3;o;1;o;o;",TRUE
"7_13","e,:7_13","e",2,0,0,6,"e,b,dg#c'e'","o2o11o","0, 7, 10, 16, 20, 24","o;2;o;1;1;o;",TRUE
"7_13","e,:7_13","e",2,0,0,6,"e,cda_be'","o3o1oo","0, 8, 10, 16, 19, 24","o;3;o;1;o;o;",TRUE
"7_13","e,:7_13","e",2,0,0,6,"e,b,da_c'e'","o2o11o","0, 7, 10, 16, 20, 24","o;2;o;1;1;o;",TRUE
"M7#5#11","e,:maj7.5+.11+","e",2,0,0,6,"e,a#,d#g#c'","o1111x","0, 6, 11, 16, 20, NA","o;1;1;1;1;x;",TRUE
"M7#5#11","e,:maj7.5+.11+","e",2,0,0,6,"e,b_,e_a_c'","o1111x","0, 6, 11, 16, 20, NA","o;1;1;1;1;x;",TRUE
"M711","e,:maj711","e",2,0,0,6,"e,a,d#g#be'","oo11oo","0, 5, 11, 16, 19, 24","o;o;1;1;o;o;",TRUE
"M711","e,:maj711","e",2,0,0,6,"e,a,e_a_be'","oo11oo","0, 5, 11, 16, 19, 24","o;o;1;1;o;o;",TRUE
"M7#11","e,:maj7.11+","e",2,0,0,6,"e,a#,d#g#b","o111ox","0, 6, 11, 16, 19, NA","o;1;1;1;o;x;",TRUE
"M7#11","e,:maj7.11+","e",2,0,0,6,"e,b_,e_a_b","o111ox","0, 6, 11, 16, 19, NA","o;1;1;1;o;x;",TRUE
"M713","e,:maj713","e",2,0,0,6,"e,d#g#c#'e'","ox112o","0, NA, 11, 16, 21, 24","o;x;1;1;2;o;",TRUE
"M713","e,:maj713","e",2,0,0,6,"e,e_a_d_'e'","ox112o","0, NA, 11, 16, 21, 24","o;x;1;1;2;o;",TRUE
"M7913","e,:maj7913","e",2,0,0,6,"e,d#g#c#'f#'","ox1122","0, NA, 11, 16, 21, 26","o;x;1;1;2;2;",TRUE
"M7913","e,:maj7913","e",2,0,0,6,"e,e_a_d_'g_'","ox1122","0, NA, 11, 16, 21, 26","o;x;1;1;2;2;",TRUE
"M11","e,:maj11","e",2,0,0,6,"e,a,d#abf#'","oo12o2","0, 5, 11, 17, 19, 26","o;o;1;2;o;2;",TRUE
"M11","e,:maj11","e",2,0,0,6,"e,a,e_abg_'","oo12o2","0, 5, 11, 17, 19, 26","o;o;1;2;o;2;",TRUE
"13","e,:13","e",2,0,0,6,"e,b,dg#c#'e'","o2o12o","0, 7, 10, 16, 21, 24","o;2;o;1;2;o;",TRUE
"13","e,:13","e",2,0,0,6,"e,dg#c#'f#'","oxo122","0, NA, 10, 16, 21, 26","o;x;o;1;2;2;",TRUE
"13","e,:13","e",2,0,0,6,"e,b,da_d_'e'","o2o12o","0, 7, 10, 16, 21, 24","o;2;o;1;2;o;",TRUE
"13","e,:13","e",2,0,0,6,"e,da_d_'g_'","oxo122","0, NA, 10, 16, 21, 26","o;x;o;1;2;2;",TRUE
"M13","e,:maj13","e",2,0,0,6,"e,d#g#c#'f#'","ox1122","0, NA, 11, 16, 21, 26","o;x;1;1;2;2;",TRUE
"M13","e,:maj13","e",2,0,0,6,"e,e_a_d_'g_'","ox1122","0, NA, 11, 16, 21, 26","o;x;1;1;2;2;",TRUE
"m13","e,:m13","e",2,0,0,6,"e,b,dgc#'e'","o2oo2o","0, 7, 10, 15, 21, 24","o;2;o;o;2;o;",TRUE
"m13","e,:m13","e",2,0,0,6,"e,b,dgc#'f#'","o2oo22","0, 7, 10, 15, 21, 26","o;2;o;o;2;2;",TRUE
"m13","e,:m13","e",2,0,0,6,"e,b,dgd_'e'","o2oo2o","0, 7, 10, 15, 21, 24","o;2;o;o;2;o;",TRUE
"m13","e,:m13","e",2,0,0,6,"e,b,dgd_'g_'","o2oo22","0, 7, 10, 15, 21, 26","o;2;o;o;2;2;",TRUE
"13sus4","e,:13sus4","e",2,0,0,6,"e,b,dac#'e'","o2o22o","0, 7, 10, 17, 21, 24","o;2;o;2;2;o;",TRUE
"13sus4","e,:13sus4","e",2,0,0,6,"e,b,dad_'e'","o2o22o","0, 7, 10, 17, 21, 24","o;2;o;2;2;o;",TRUE
"13_5","e,:13_5","e",2,0,0,6,"e,a#,dg#c#'e'","o1o12o","0, 6, 10, 16, 21, 24","o;1;o;1;2;o;",TRUE
"13_5","e,:13_5","e",2,0,0,6,"e,b_,da_d_'e'","o1o12o","0, 6, 10, 16, 21, 24","o;1;o;1;2;o;",TRUE
"13#5","e,:13.5+","e",2,0,0,6,"e,cdg#c#'e'","o3o12o","0, 8, 10, 16, 21, 24","o;3;o;1;2;o;",TRUE
"13#5","e,:13.5+","e",2,0,0,6,"e,cda_d_'e'","o3o12o","0, 8, 10, 16, 21, 24","o;3;o;1;2;o;",TRUE
"13#11","e,:13.11+","e",2,0,0,6,"e,a#,dg#c#'e'","o1o12o","0, 6, 10, 16, 21, 24","o;1;o;1;2;o;",TRUE
"13#11","e,:13.11+","e",2,0,0,6,"e,b_,da_d_'e'","o1o12o","0, 6, 10, 16, 21, 24","o;1;o;1;2;o;",TRUE
"M","e:5","e",3,2,2,4,"ebe'g#'","xx2454","NA, NA, 12, 19, 24, 28","x;x;2;4;5;4;",FALSE
"M","e:5","e",3,2,2,4,"ebe'a_'","xx2454","NA, NA, 12, 19, 24, 28","x;x;2;4;5;4;",FALSE
"m","e:m","e",3,2,2,4,"ebe'g'","xx2453","NA, NA, 12, 19, 24, 27","x;x;2;4;5;3;",FALSE
"7","e:7","e",3,2,0,4,"eg#d'e'","xx213o","NA, NA, 12, 16, 22, 24","x;x;2;1;3;o;",TRUE
"7","e:7","e",3,2,2,4,"ebd'g#'","xx2434","NA, NA, 12, 19, 22, 28","x;x;2;4;3;4;",FALSE
"7","e:7","e",3,2,0,4,"ea_d'e'","xx213o","NA, NA, 12, 16, 22, 24","x;x;2;1;3;o;",TRUE
"7","e:7","e",3,2,2,4,"ebd'a_'","xx2434","NA, NA, 12, 19, 22, 28","x;x;2;4;3;4;",FALSE
"M7","e:maj7","e",3,2,2,4,"ebd#'g#'","xx2444","NA, NA, 12, 19, 23, 28","x;x;2;4;4;4;",FALSE
"M7","e:maj7","e",3,2,2,4,"ebe_'a_'","xx2444","NA, NA, 12, 19, 23, 28","x;x;2;4;4;4;",FALSE
"m7","e:m7","e",3,2,0,4,"egd'e'","xx2o3o","NA, NA, 12, 15, 22, 24","x;x;2;o;3;o;",TRUE
"m7","e:m7","e",3,2,2,4,"ebd'g'","xx2433","NA, NA, 12, 19, 22, 27","x;x;2;4;3;3;",FALSE
"sus2","e:sus2","e",3,2,2,4,"ebe'f#'","xx2452","NA, NA, 12, 19, 24, 26","x;x;2;4;5;2;",FALSE
"sus2","e:sus2","e",3,2,2,4,"ebe'g_'","xx2452","NA, NA, 12, 19, 24, 26","x;x;2;4;5;2;",FALSE
"sus4","e:sus4","e",3,2,2,4,"ebe'a'","xx2455","NA, NA, 12, 19, 24, 29","x;x;2;4;5;5;",FALSE
"dim7","e:dim7","e",3,2,2,4,"ea#c#'g'","xx2323","NA, NA, 12, 18, 21, 27","x;x;2;3;2;3;",FALSE
"dim7","e:dim7","e",3,2,2,4,"eb_d_'g'","xx2323","NA, NA, 12, 18, 21, 27","x;x;2;3;2;3;",FALSE
"7_5","e:7_5","e",3,2,2,4,"ea#d'g#'","xx2334","NA, NA, 12, 18, 22, 28","x;x;2;3;3;4;",FALSE
"7_5","e:7_5","e",3,2,2,4,"eb_d'a_'","xx2334","NA, NA, 12, 18, 22, 28","x;x;2;3;3;4;",FALSE
"m7_5","e:m7_5","e",3,2,2,4,"ea#d'g'","xx2333","NA, NA, 12, 18, 22, 27","x;x;2;3;3;3;",FALSE
"m7_5","e:m7_5","e",3,2,2,4,"eb_d'g'","xx2333","NA, NA, 12, 18, 22, 27","x;x;2;3;3;3;",FALSE
"9","e:9","e",3,2,1,4,"eg#d'f#'","xx2132","NA, NA, 12, 16, 22, 26","x;x;2;1;3;2;",FALSE
"9","e:9","e",3,2,1,4,"ea_d'g_'","xx2132","NA, NA, 12, 16, 22, 26","x;x;2;1;3;2;",FALSE
"M9","e:maj9","e",3,2,1,4,"eg#d#'g'","xx2143","NA, NA, 12, 16, 23, 27","x;x;2;1;4;3;",FALSE
"M9","e:maj9","e",3,2,1,4,"ea_e_'g'","xx2143","NA, NA, 12, 16, 23, 27","x;x;2;1;4;3;",FALSE
"m9","e:m9","e",3,2,0,4,"egc#'g'","xx2o23","NA, NA, 12, 15, 21, 27","x;x;2;o;2;3;",TRUE
"m9","e:m9","e",3,2,0,4,"egd_'g'","xx2o23","NA, NA, 12, 15, 21, 27","x;x;2;o;2;3;",TRUE
"add9","e:5.9","e",3,2,0,4,"eg#bf#'","xx21o2","NA, NA, 12, 16, 19, 26","x;x;2;1;o;2;",TRUE
"add9","e:5.9","e",3,2,2,4,"ebe'f#'","xx2452","NA, NA, 12, 19, 24, 26","x;x;2;4;5;2;",FALSE
"add9","e:5.9","e",3,2,0,4,"ea_bg_'","xx21o2","NA, NA, 12, 16, 19, 26","x;x;2;1;o;2;",TRUE
"add9","e:5.9","e",3,2,2,4,"ebe'g_'","xx2452","NA, NA, 12, 19, 24, 26","x;x;2;4;5;2;",FALSE
"6add9","e:6.9","e",3,2,1,4,"eg#c#'f#'","xx2122","NA, NA, 12, 16, 21, 26","x;x;2;1;2;2;",FALSE
"6add9","e:6.9","e",3,2,1,4,"ea_d_'g_'","xx2122","NA, NA, 12, 16, 21, 26","x;x;2;1;2;2;",FALSE
"11","e:11","e",3,2,0,4,"eg#bf#'","xx21o2","NA, NA, 12, 16, 19, 26","x;x;2;1;o;2;",TRUE
"11","e:11","e",3,2,2,4,"ead'f#'","xx2232","NA, NA, 12, 17, 22, 26","x;x;2;2;3;2;",FALSE
"11","e:11","e",3,2,0,4,"ea_bg_'","xx21o2","NA, NA, 12, 16, 19, 26","x;x;2;1;o;2;",TRUE
"11","e:11","e",3,2,2,4,"ead'g_'","xx2232","NA, NA, 12, 17, 22, 26","x;x;2;2;3;2;",FALSE
"11","e:11","e",3,2,2,4,"ead'g#'","xx2234","NA, NA, 12, 17, 22, 28","x;x;2;2;3;4;",FALSE
"11","e:11","e",3,2,2,4,"ead'a_'","xx2234","NA, NA, 12, 17, 22, 28","x;x;2;2;3;4;",FALSE
"M","e:5","e",3,7,7,5,"ebe'g#'b'","x79997","NA, 12, 19, 24, 28, 31","x;7;9;9;9;7;",FALSE
"M","e:5","e",3,7,7,5,"ebe'a_'b'","x79997","NA, 12, 19, 24, 28, 31","x;7;9;9;9;7;",FALSE
"M","e:5","e",3,7,4,5,"eg#be'g#'","x76454","NA, 12, 16, 19, 24, 28","x;7;6;4;5;4;",FALSE
"M","e:5","e",3,7,4,5,"ea_be'a_'","x76454","NA, 12, 16, 19, 24, 28","x;7;6;4;5;4;",FALSE
"m","e:m","e",3,7,7,5,"ebe'g'b'","x79987","NA, 12, 19, 24, 27, 31","x;7;9;9;8;7;",FALSE
"m","e:m","e",3,7,4,5,"egbe'","x7545x","NA, 12, 15, 19, 24, NA","x;7;5;4;5;x;",FALSE
"7","e:7","e",3,7,5,5,"eg#d'e'","x7675x","NA, 12, 16, 22, 24, NA","x;7;6;7;5;x;",FALSE
"7","e:7","e",3,7,7,5,"ebd'g#'b'","x79797","NA, 12, 19, 22, 28, 31","x;7;9;7;9;7;",FALSE
"7","e:7","e",3,7,5,5,"ea_d'e'","x7675x","NA, 12, 16, 22, 24, NA","x;7;6;7;5;x;",FALSE
"7","e:7","e",3,7,7,5,"ebd'a_'b'","x79797","NA, 12, 19, 22, 28, 31","x;7;9;7;9;7;",FALSE
"7","e:7","e",3,7,5,5,"eg#d'e'b'","x76757","NA, 12, 16, 22, 24, 31","x;7;6;7;5;7;",FALSE
"7","e:7","e",3,7,5,5,"ea_d'e'b'","x76757","NA, 12, 16, 22, 24, 31","x;7;6;7;5;7;",FALSE
"M7","e:maj7","e",3,7,4,5,"eg#bd#'g#'","x76444","NA, 12, 16, 19, 23, 28","x;7;6;4;4;4;",FALSE
"M7","e:maj7","e",3,7,7,5,"ebd#'g#'b'","x79897","NA, 12, 19, 23, 28, 31","x;7;9;8;9;7;",FALSE
"M7","e:maj7","e",3,7,4,5,"ea_be_'a_'","x76444","NA, 12, 16, 19, 23, 28","x;7;6;4;4;4;",FALSE
"M7","e:maj7","e",3,7,7,5,"ebe_'a_'b'","x79897","NA, 12, 19, 23, 28, 31","x;7;9;8;9;7;",FALSE
"m7","e:m7","e",3,7,5,5,"egd'e'","x7575x","NA, 12, 15, 22, 24, NA","x;7;5;7;5;x;",FALSE
"m7","e:m7","e",3,7,7,5,"ebd'g'b'","x79787","NA, 12, 19, 22, 27, 31","x;7;9;7;8;7;",FALSE
"m7","e:m7","e",3,7,5,5,"egd'g'","x7578x","NA, 12, 15, 22, 27, NA","x;7;5;7;8;x;",FALSE
"sus2","e:sus2","e",3,7,7,5,"ebe'f#'b'","x79977","NA, 12, 19, 24, 26, 31","x;7;9;9;7;7;",FALSE
"sus2","e:sus2","e",3,7,7,5,"ebe'g_'b'","x79977","NA, 12, 19, 24, 26, 31","x;7;9;9;7;7;",FALSE
"sus4","e:sus4","e",3,7,7,5,"ebe'a'b'","x799(10)7","NA, 12, 19, 24, 29, 31","x;7;9;9;10;7;",FALSE
"sus4","e:sus4","e",3,7,7,5,"ebe'a'","x799(10)x","NA, 12, 19, 24, 29, NA","x;7;9;9;10;x;",FALSE
"aug","e:aug","e",3,7,5,5,"eg#c'e'","x7655x","NA, 12, 16, 20, 24, NA","x;7;6;5;5;x;",FALSE
"aug","e:aug","e",3,7,5,5,"ea_c'e'","x7655x","NA, 12, 16, 20, 24, NA","x;7;6;5;5;x;",FALSE
"dim","e:dim","e",3,7,7,5,"ea#e'g'","x7898x","NA, 12, 18, 24, 27, NA","x;7;8;9;8;x;",FALSE
"dim","e:dim","e",3,7,7,5,"eb_e'g'","x7898x","NA, 12, 18, 24, 27, NA","x;7;8;9;8;x;",FALSE
"dim7","e:dim7","e",3,7,6,5,"ea#c#'g'","x7868x","NA, 12, 18, 21, 27, NA","x;7;8;6;8;x;",FALSE
"dim7","e:dim7","e",3,7,6,5,"ec#'g'a#'","x7x686","NA, 12, NA, 21, 27, 30","x;7;x;6;8;6;",FALSE
"dim7","e:dim7","e",3,7,6,5,"eb_d_'g'","x7868x","NA, 12, 18, 21, 27, NA","x;7;8;6;8;x;",FALSE
"dim7","e:dim7","e",3,7,6,5,"ed_'g'b_'","x7x686","NA, 12, NA, 21, 27, 30","x;7;x;6;8;6;",FALSE
"7_5","e:7_5","e",3,7,6,5,"ed'g#'a#'","x7x796","NA, 12, NA, 22, 28, 30","x;7;x;7;9;6;",FALSE
"7_5","e:7_5","e",3,7,7,5,"ea#d'g#'","x7879x","NA, 12, 18, 22, 28, NA","x;7;8;7;9;x;",FALSE
"7_5","e:7_5","e",3,7,6,5,"ed'a_'b_'","x7x796","NA, 12, NA, 22, 28, 30","x;7;x;7;9;6;",FALSE
"7_5","e:7_5","e",3,7,7,5,"eb_d'a_'","x7879x","NA, 12, 18, 22, 28, NA","x;7;8;7;9;x;",FALSE
"7#5","e:7.5+","e",3,7,7,5,"ec'd'g#'","x7(10)79x","NA, 12, 20, 22, 28, NA","x;7;10;7;9;x;",FALSE
"7#5","e:7.5+","e",3,7,7,5,"ec'd'a_'","x7(10)79x","NA, 12, 20, 22, 28, NA","x;7;10;7;9;x;",FALSE
"M7_5","e:maj7_5","e",3,7,7,5,"ea#d#'g#'","x7889x","NA, 12, 18, 23, 28, NA","x;7;8;8;9;x;",FALSE
"M7_5","e:maj7_5","e",3,7,7,5,"eb_e_'a_'","x7889x","NA, 12, 18, 23, 28, NA","x;7;8;8;9;x;",FALSE
"M7#5","e:maj7.5+","e",3,7,7,5,"ec'd#'g#'","x7(10)89x","NA, 12, 20, 23, 28, NA","x;7;10;8;9;x;",FALSE
"M7#5","e:maj7.5+","e",3,7,7,5,"ec'e_'a_'","x7(10)89x","NA, 12, 20, 23, 28, NA","x;7;10;8;9;x;",FALSE
"m7_5","e:m7_5","e",3,7,6,5,"ed'g'a#'","x7x786","NA, 12, NA, 22, 27, 30","x;7;x;7;8;6;",FALSE
"m7_5","e:m7_5","e",3,7,7,5,"ea#d'g'","x7878x","NA, 12, 18, 22, 27, NA","x;7;8;7;8;x;",FALSE
"m7_5","e:m7_5","e",3,7,6,5,"ed'g'b_'","x7x786","NA, 12, NA, 22, 27, 30","x;7;x;7;8;6;",FALSE
"m7_5","e:m7_5","e",3,7,7,5,"eb_d'g'","x7878x","NA, 12, 18, 22, 27, NA","x;7;8;7;8;x;",FALSE
"m7#5","e:m7.5+","e",3,7,7,5,"ec'd'g'","x7(10)78x","NA, 12, 20, 22, 27, NA","x;7;10;7;8;x;",FALSE
"9","e:9","e",3,7,6,5,"eg#d'f#'b'","x76777","NA, 12, 16, 22, 26, 31","x;7;6;7;7;7;",FALSE
"9","e:9","e",3,7,6,5,"ea_d'g_'b'","x76777","NA, 12, 16, 22, 26, 31","x;7;6;7;7;7;",FALSE
"M9","e:maj9","e",3,7,4,5,"ef#bd#'g#'","x74444","NA, 12, 14, 19, 23, 28","x;7;4;4;4;4;",FALSE
"M9","e:maj9","e",3,7,6,5,"eg#d#'f#'","x7687x","NA, 12, 16, 23, 26, NA","x;7;6;8;7;x;",FALSE
"M9","e:maj9","e",3,7,4,5,"eg_be_'a_'","x74444","NA, 12, 14, 19, 23, 28","x;7;4;4;4;4;",FALSE
"M9","e:maj9","e",3,7,6,5,"ea_e_'g_'","x7687x","NA, 12, 16, 23, 26, NA","x;7;6;8;7;x;",FALSE
"m9","e:m9","e",3,7,5,5,"egd'f#'b'","x75777","NA, 12, 15, 22, 26, 31","x;7;5;7;7;7;",FALSE
"m9","e:m9","e",3,7,5,5,"egd'g_'b'","x75777","NA, 12, 15, 22, 26, 31","x;7;5;7;7;7;",FALSE
"add9","e:5.9","e",3,7,4,5,"eg#bf#'","x7647x","NA, 12, 16, 19, 26, NA","x;7;6;4;7;x;",FALSE
"add9","e:5.9","e",3,7,7,5,"ebf#'g#'","x79(11)9x","NA, 12, 19, 26, 28, NA","x;7;9;11;9;x;",FALSE
"add9","e:5.9","e",3,7,4,5,"ea_bg_'","x7647x","NA, 12, 16, 19, 26, NA","x;7;6;4;7;x;",FALSE
"add9","e:5.9","e",3,7,7,5,"ebg_'a_'","x79(11)9x","NA, 12, 19, 26, 28, NA","x;7;9;11;9;x;",FALSE
"9sus4","e:9sus4","e",3,7,7,5,"ead'f#'b'","x77777","NA, 12, 17, 22, 26, 31","x;7;7;7;7;7;",FALSE
"9sus4","e:9sus4","e",3,7,7,5,"ead'g_'b'","x77777","NA, 12, 17, 22, 26, 31","x;7;7;7;7;7;",FALSE
"6","e:6","e",3,7,6,5,"ebc#'g#'","x7969x","NA, 12, 19, 21, 28, NA","x;7;9;6;9;x;",FALSE
"6","e:6","e",3,7,6,5,"ebd_'a_'","x7969x","NA, 12, 19, 21, 28, NA","x;7;9;6;9;x;",FALSE
"m6","e:m6","e",3,7,6,5,"ebc#'g'","x7968x","NA, 12, 19, 21, 27, NA","x;7;9;6;8;x;",FALSE
"m6","e:m6","e",3,7,6,5,"ebd_'g'","x7968x","NA, 12, 19, 21, 27, NA","x;7;9;6;8;x;",FALSE
"6add9","e:6.9","e",3,7,4,5,"ef#c#'e'g#'","x74654","NA, 12, 14, 21, 24, 28","x;7;4;6;5;4;",FALSE
"6add9","e:6.9","e",3,7,6,5,"eg#c#'f#'b'","x76677","NA, 12, 16, 21, 26, 31","x;7;6;6;7;7;",FALSE
"6add9","e:6.9","e",3,7,4,5,"eg_d_'e'a_'","x74654","NA, 12, 14, 21, 24, 28","x;7;4;6;5;4;",FALSE
